0,Area de Atuacao,Generalized Area
215.0,"TI - Desenvolvimento/Programação, TI - Infraestrutura, TI - Segurança da Informação, TI - Suporte",TI - Multidisciplinar
216.0,"TI - Governança, TI - Processos e Negócios",TI - Gestão/Projetos
217.0,"Administrativa, Comercial, Marketing, Novos Negócios e Parcerias, TI - Processos e Negócios, TI - Projetos, TI - UX",TI - Multidisciplinar
218.0,"Administrativa, Financeira/Controladoria, Novos Negócios e Parcerias, TI - Processos e Negócios, TI - Projetos",TI - Gestão/Projetos
219.0,"Qualidade Corporativa, TI - SAP",TI - SAP
220.0,"Financeira/Controladoria, TI - Processos e Negócios, TI - SAP",TI - Multidisciplinar
221.0,"Administrativa, Qualidade Corporativa",Administrativo/Negócios
222.0,"Administrativa, Comercial, Marketing, Qualidade Corporativa, TI - SAP, TI - Suporte",TI - Multidisciplinar
223.0,"Administrativa, Financeira/Controladoria, Jurídica, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP",TI - Multidisciplinar
224.0,"TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
225.0,"TI - Infraestrutura, TI - Sistemas e Ferramentas",TI - Infraestrutura/Suporte
226.0,"TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
227.0,"Administrativa, Comercial, Financeira/Controladoria, TI - Projetos, TI - Telecom",TI - Multidisciplinar
228.0,"Administrativa, Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Novos Negócios e Parcerias, Qualidade Corporativa, Recursos Humanos",TI - Gestão/Projetos
229.0,"Administrativa, Gestão e Alocação de Recursos de TI, Recursos Humanos",TI - Gestão/Projetos
230.0,"Administrativa, Comercial, TI - Banco de Dados, TI - Projetos",TI - Multidisciplinar
231.0,"TI - Qualidade/Testes, TI - SAP",TI - Multidisciplinar
232.0,"Administrativa, Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Recursos Humanos",TI - Gestão/Projetos
233.0,"Comercial, Financeira/Controladoria",Não TI - Multidisciplinar
234.0,"Administrativa, Comercial, Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Novos Negócios e Parcerias, Qualidade Corporativa",TI - Gestão/Projetos
235.0,"Administrativa, Comercial, Novos Negócios e Parcerias, Qualidade Corporativa, Recursos Humanos",Não TI - Multidisciplinar
236.0,"Administrativa, Recursos Humanos, TI - Projetos",TI - Gestão/Projetos
237.0,"Administrativa, Comercial, Financeira/Controladoria, Recursos Humanos",Não TI - Multidisciplinar
238.0,"TI - Banco de Dados, TI - Infraestrutura, TI - Suporte",TI - Multidisciplinar
239.0,"Gestão e Alocação de Recursos de TI, TI - Infraestrutura, TI - Projetos, TI - Suporte",TI - Multidisciplinar
240.0,"TI - Infraestrutura, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
241.0,"TI - Projetos, TI - SAP",TI - Multidisciplinar
242.0,"TI - SAP, TI - Suporte",TI - Multidisciplinar
243.0,"Recursos Humanos, TI - Processos e Negócios, TI - Segurança da Informação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
244.0,"Administrativa, Comercial, Financeira/Controladoria, TI - SAP",TI - SAP
245.0,"Gestão e Alocação de Recursos de TI, TI - Infraestrutura, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom",TI - Multidisciplinar
246.0,"Financeira/Controladoria, Gestão e Alocação de Recursos de TI, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
247.0,"Gestão e Alocação de Recursos de TI, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
248.0,"Administrativa, Comercial, Financeira/Controladoria, Jurídica, Marketing, Recursos Humanos",Não TI - Multidisciplinar
249.0,"TI - Governança, TI - Qualidade/Testes",TI - Multidisciplinar
250.0,"Administrativa, Comercial, Recursos Humanos, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes",TI - Multidisciplinar
251.0,"Novos Negócios e Parcerias, TI - Arquitetura, TI - Processos e Negócios, TI - Qualidade/Testes, TI - SAP, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
252.0,"Comercial, Marketing, TI - Suporte, TI - Telecom",TI - Infraestrutura/Suporte
253.0,"TI - Infraestrutura, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
254.0,"TI - Arquitetura, TI - Banco de Dados, TI - Infraestrutura, TI - Projetos, TI - Suporte",TI - Multidisciplinar
255.0,"Administrativa, Comercial, Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Qualidade Corporativa, Relacionamento Técnico",TI - Gestão/Projetos
256.0,"TI - Desenvolvimento/Programação, TI - SAP",TI - Multidisciplinar
257.0,"Administrativa, Marketing",Não TI - Multidisciplinar
258.0,"Administrativa, Comercial, Novos Negócios e Parcerias",Não TI - Multidisciplinar
259.0,"Administrativa, Comercial, Financeira/Controladoria, TI - Banco de Dados, TI - Suporte",TI - Multidisciplinar
260.0,"Administrativa, Comercial, Qualidade Corporativa",Não TI - Multidisciplinar
261.0,"Administrativa, Comercial, Financeira/Controladoria, Gestão e Alocação de Recursos de TI",TI - Gestão/Projetos
262.0,"Financeira/Controladoria, TI - Banco de Dados, TI - Segurança da Informação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
263.0,"Administrativa, Financeira/Controladoria, Jurídica, Marketing",Não TI - Multidisciplinar
264.0,"Administrativa, Financeira/Controladoria, Recursos Humanos, TI - Segurança da Informação, TI - Suporte",TI - Multidisciplinar
265.0,"Administrativa, Comercial, Relacionamento Técnico",Não TI - Multidisciplinar
266.0,"Administrativa, Comercial, Qualidade Corporativa, Recursos Humanos",Não TI - Multidisciplinar
267.0,"Administrativa, Comercial, Financeira/Controladoria, Marketing, Qualidade Corporativa, Recursos Humanos, Relacionamento Técnico, TI - Banco de Dados",TI - Dados
268.0,"Administrativa, TI - Suporte",TI - Infraestrutura/Suporte
269.0,"Administrativa, Comercial, Financeira/Controladoria, Marketing",Não TI - Multidisciplinar
270.0,"TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
271.0,"TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP",TI - Multidisciplinar
272.0,"TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - UX",TI - Multidisciplinar
273.0,"TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom",TI - Multidisciplinar
274.0,"TI - Governança, TI - Processos e Negócios, TI - SAP, TI - Sistemas e Ferramentas",TI - Multidisciplinar
275.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Telecom",TI - Multidisciplinar
276.0,"Financeira/Controladoria, Gestão e Alocação de Recursos de TI, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
277.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Infraestrutura, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Sistemas e Ferramentas, TI - Suporte, TI - UX",TI - Multidisciplinar
278.0,"Qualidade Corporativa, TI - Governança, TI - Processos e Negócios, TI - Projetos",TI - Gestão/Projetos
279.0,"TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
280.0,"TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - UX",TI - Desenvolvimento
281.0,"Administrativa, TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Infraestrutura, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
282.0,"Relacionamento Técnico, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Telecom",TI - Multidisciplinar
283.0,"Relacionamento Técnico, TI - Banco de Dados, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
284.0,"TI - Infraestrutura, TI - Projetos, TI - Suporte",TI - Multidisciplinar
285.0,"TI - Desenvolvimento/Programação, TI - Qualidade/Testes",TI - Multidisciplinar
286.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação",TI - Multidisciplinar
287.0,"Relacionamento Técnico, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes",TI - Multidisciplinar
288.0,"Qualidade Corporativa, TI - Banco de Dados, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
289.0,"Gestão e Alocação de Recursos de TI, TI - Projetos, TI - SAP",TI - Multidisciplinar
290.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom",TI - Multidisciplinar
291.0,"TI - Projetos, TI - Qualidade/Testes",TI - Multidisciplinar
292.0,"TI - Desenvolvimento/Programação, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
293.0,"TI - Arquitetura, TI - Processos e Negócios, TI - Projetos, TI - SAP, TI - Suporte",TI - Multidisciplinar
294.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Telecom",TI - Multidisciplinar
295.0,"Administrativa, Gestão e Alocação de Recursos de TI, Novos Negócios e Parcerias, TI - Arquitetura, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
296.0,"TI - Arquitetura, TI - Banco de Dados, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
297.0,"TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
298.0,"Gestão e Alocação de Recursos de TI, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Sistemas e Ferramentas",TI - Multidisciplinar
299.0,"TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - SAP, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom",TI - Multidisciplinar
300.0,"TI - Desenvolvimento/Design, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes",TI - Multidisciplinar
301.0,"Financeira/Controladoria, Gestão e Alocação de Recursos de TI",TI - Gestão/Projetos
302.0,"Administrativa, Gestão e Alocação de Recursos de TI, Novos Negócios e Parcerias, Relacionamento Técnico, TI - Arquitetura, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Suporte, TI - UX",TI - Multidisciplinar
303.0,"TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
304.0,"TI - Banco de Dados, TI - Infraestrutura, TI - Projetos, TI - Qualidade/Testes, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
305.0,"TI - Desenvolvimento/Programação, TI - Infraestrutura, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
306.0,"TI - Segurança da Informação, TI - Suporte, TI - Telecom",TI - Multidisciplinar
307.0,"Administrativa, Comercial, Marketing, Recursos Humanos, Relacionamento Técnico, TI - Suporte",TI - Infraestrutura/Suporte
308.0,"TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Suporte",TI - Multidisciplinar
309.0,"TI - Infraestrutura, TI - Segurança da Informação",TI - Multidisciplinar
310.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Qualidade/Testes",TI - Multidisciplinar
311.0,"TI - Qualidade/Testes, TI - Segurança da Informação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
312.0,"TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes",TI - Multidisciplinar
313.0,"Relacionamento Técnico, TI - Arquitetura, TI - Infraestrutura, TI - Projetos, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Telecom",TI - Multidisciplinar
314.0,"Administrativa, Jurídica",Administrativo/Negócios
315.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - UX",TI - Multidisciplinar
316.0,"Administrativa, Financeira/Controladoria, Jurídica",Administrativo/Negócios
317.0,"Administrativa, Financeira/Controladoria, TI - Projetos",TI - Gestão/Projetos
318.0,"TI - Governança, TI - Infraestrutura, TI - Segurança da Informação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
319.0,"Gestão e Alocação de Recursos de TI, TI - Infraestrutura, TI - Qualidade/Testes, TI - Suporte, TI - Telecom",TI - Multidisciplinar
320.0,"Gestão e Alocação de Recursos de TI, TI - Banco de Dados, TI - Infraestrutura, TI - Qualidade/Testes, TI - Segurança da Informação, TI - Suporte",TI - Multidisciplinar
321.0,"TI - Desenvolvimento/Programação, TI - Qualidade/Testes, TI - Suporte",TI - Multidisciplinar
322.0,"Administrativa, Comercial, Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Novos Negócios e Parcerias, Qualidade Corporativa, Recursos Humanos",TI - Gestão/Projetos
323.0,"TI - Segurança da Informação, TI - Suporte",TI - Multidisciplinar
324.0,"Relacionamento Técnico, TI - Arquitetura, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - SAP, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
325.0,"Administrativa, Financeira/Controladoria, Qualidade Corporativa",Administrativo/Negócios
326.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Programação, TI - Suporte",TI - Multidisciplinar
327.0,"Relacionamento Técnico, TI - Arquitetura",TI - Arquitetura
328.0,"TI - Infraestrutura, TI - Projetos, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
329.0,"TI - Processos e Negócios, TI - Projetos, TI - Telecom",TI - Multidisciplinar
330.0,"Administrativa, Financeira/Controladoria, Qualidade Corporativa, Recursos Humanos, Relacionamento Técnico, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
331.0,"Novos Negócios e Parcerias, Qualidade Corporativa, TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
332.0,"Administrativa, Financeira/Controladoria, TI - Projetos, TI - SAP",TI - Multidisciplinar
333.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
334.0,"TI - Arquitetura, TI - Banco de Dados",TI - Multidisciplinar
335.0,"TI - Infraestrutura, TI - Processos e Negócios, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
336.0,"TI - Governança, TI - Projetos, TI - SAP, TI - Segurança da Informação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
337.0,"TI - Arquitetura, TI - Banco de Dados, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Segurança da Informação",TI - Multidisciplinar
338.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Projetos",TI - Multidisciplinar
339.0,"Administrativa, Financeira/Controladoria, TI - Processos e Negócios",TI - Gestão/Projetos
340.0,"Administrativa, Comercial, Novos Negócios e Parcerias, Relacionamento Técnico, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
341.0,"TI - Arquitetura, TI - Infraestrutura, TI - Projetos, TI - Suporte",TI - Multidisciplinar
342.0,"TI - Arquitetura, TI - Banco de Dados, TI - Governança, TI - Projetos, TI - Qualidade/Testes",TI - Multidisciplinar
343.0,"Gestão e Alocação de Recursos de TI, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - UX",TI - Multidisciplinar
344.0,"Marketing, TI - Desenvolvimento/Programação",TI - Desenvolvimento
345.0,"TI - Governança, TI - Infraestrutura, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Telecom",TI - Multidisciplinar
346.0,"TI - Banco de Dados, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - SAP, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
347.0,"Novos Negócios e Parcerias, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
348.0,"TI - Banco de Dados, TI - Governança",TI - Multidisciplinar
349.0,"Administrativa, Marketing, Recursos Humanos",Não TI - Multidisciplinar
350.0,"TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Segurança da Informação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
351.0,"TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes",TI - Multidisciplinar
352.0,"Marketing, Relacionamento Técnico, TI - Banco de Dados, TI - Processos e Negócios",TI - Multidisciplinar
353.0,"TI - Arquitetura, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
354.0,"Administrativa, TI - Processos e Negócios",TI - Gestão/Projetos
355.0,"Administrativa, Comercial, Financeira/Controladoria, Novos Negócios e Parcerias, Qualidade Corporativa, Recursos Humanos, Relacionamento Técnico, TI - Processos e Negócios, TI - Projetos",TI - Gestão/Projetos
356.0,"Administrativa, Comercial, Financeira/Controladoria, Marketing, Recursos Humanos",Não TI - Multidisciplinar
357.0,"TI - Arquitetura, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação",TI - Multidisciplinar
358.0,"TI - Infraestrutura, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
359.0,"Administrativa, Financeira/Controladoria, Novos Negócios e Parcerias, Qualidade Corporativa, TI - Desenvolvimento/Design, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte, TI - UX",TI - Multidisciplinar
360.0,"Marketing, TI - Desenvolvimento/Design, TI - Projetos",TI - Multidisciplinar
361.0,"TI - Arquitetura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP",TI - Multidisciplinar
362.0,"TI - Governança, TI - Infraestrutura, TI - Projetos, TI - SAP",TI - Multidisciplinar
363.0,"TI - Arquitetura, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas",TI - Multidisciplinar
364.0,"TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Sistemas e Ferramentas",TI - Multidisciplinar
365.0,"TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
366.0,"Administrativa, TI - Governança, TI - Processos e Negócios, TI - Projetos",TI - Gestão/Projetos
367.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Projetos",TI - Multidisciplinar
368.0,"TI - Desenvolvimento/Programação, TI - Infraestrutura, TI - Telecom",TI - Multidisciplinar
369.0,"TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Segurança da Informação, TI - Sistemas e Ferramentas",TI - Multidisciplinar
370.0,"TI - Arquitetura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
371.0,"Novos Negócios e Parcerias, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Suporte, TI - Telecom, TI - UX",TI - Multidisciplinar
372.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
373.0,"TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Segurança da Informação, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
374.0,"TI - Desenvolvimento/Programação, TI - Projetos",TI - Multidisciplinar
375.0,"TI - Arquitetura, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
376.0,"Administrativa, Financeira/Controladoria, Marketing, Qualidade Corporativa, Recursos Humanos",Não TI - Multidisciplinar
377.0,"TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
378.0,"Gestão e Alocação de Recursos de TI, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas",TI - Multidisciplinar
379.0,"TI - Arquitetura, TI - Banco de Dados, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
380.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - SAP, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
381.0,"Administrativa, Comercial, Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Novos Negócios e Parcerias, Recursos Humanos, Relacionamento Técnico, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Sistemas e Ferramentas",TI - Multidisciplinar
382.0,"TI - Arquitetura, TI - Desenvolvimento/Design, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom, TI - UX",TI - Multidisciplinar
383.0,"TI - Arquitetura, TI - Processos e Negócios, TI - Projetos",TI - Multidisciplinar
384.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
385.0,"Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Recursos Humanos, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Infraestrutura, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
386.0,"TI - Banco de Dados, TI - Processos e Negócios, TI - Projetos, TI - SAP, TI - Suporte, TI - Telecom",TI - Multidisciplinar
387.0,"TI - Arquitetura, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Suporte, TI - Telecom",TI - Multidisciplinar
388.0,"TI - Desenvolvimento/Programação, TI - Projetos, TI - Qualidade/Testes",TI - Multidisciplinar
389.0,"TI - Arquitetura, TI - Banco de Dados, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
390.0,"Gestão e Alocação de Recursos de TI, Relacionamento Técnico, TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Suporte, TI - Telecom",TI - Multidisciplinar
391.0,"TI - Processos e Negócios, TI - Sistemas e Ferramentas, TI - Suporte",TI - Multidisciplinar
392.0,"TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Processos e Negócios, TI - Qualidade/Testes",TI - Multidisciplinar
393.0,"TI - Arquitetura, TI - Desenvolvimento/Programação",TI - Multidisciplinar
394.0,"TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Qualidade/Testes, TI - Sistemas e Ferramentas",TI - Multidisciplinar
395.0,"TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Qualidade/Testes, TI - Suporte",TI - Multidisciplinar
396.0,"TI - Projetos, TI - Qualidade/Testes, TI - SAP",TI - Multidisciplinar
397.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação",TI - Multidisciplinar
398.0,"TI - Governança, TI - Infraestrutura, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
399.0,"TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Desenvolvimento/Programação, TI - Governança, TI - Processos e Negócios, TI - Projetos, TI - Sistemas e Ferramentas, TI - Telecom, TI - UX",TI - Multidisciplinar
400.0,"Gestão e Alocação de Recursos de TI, Recursos Humanos",TI - Gestão/Projetos
401.0,"TI - Arquitetura, TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Projetos, TI - Sistemas e Ferramentas",TI - Multidisciplinar
402.0,"TI - Desenvolvimento/Design, TI - Projetos",TI - Multidisciplinar
403.0,"Administrativa, TI - Desenvolvimento/Design, TI - Projetos, TI - Sistemas e Ferramentas, TI - Telecom",TI - Multidisciplinar
404.0,"Administrativa, Comercial, Gestão e Alocação de Recursos de TI, Recursos Humanos",TI - Gestão/Projetos
405.0,"Administrativa, Comercial, Financeira/Controladoria, Gestão e Alocação de Recursos de TI, Relacionamento Técnico, TI - SAP, TI - Suporte",TI - Multidisciplinar
406.0,"TI - Banco de Dados, TI - Desenvolvimento/Design, TI - Desenvolvimento/Mobile, TI - Projetos, TI - SAP",TI - Multidisciplinar
407.0,"TI - Banco de Dados, TI - Desenvolvimento/Programação, TI - Projetos",TI - Multidisciplinar
408.0,"Gestão e Alocação de Recursos de TI, TI - Desenvolvimento/Programação, TI - Governança, TI - Projetos, TI - Suporte",TI - Multidisciplinar
409.0,"TI - Arquitetura, TI - Banco de Dados, TI - SAP",TI - Multidisciplinar
410.0,"TI - Banco de Dados, TI - Desenvolvimento/Design",TI - Multidisciplinar
