,codigo_vaga,codigo_candidato,match_profissional,match_academico,match_ingles,match_area,sim_cv_principais_atividades,sim_conhecimentos_competencias,match_score,compatibility
5069,5544,16506,0,0,1,0,0.0,0.0,0.1,10.00%
5070,5544,16470,0,1,1,0,0.0,0.0,0.2,20.00%
5071,5544,12563,0,1,1,0,0.5510901808738708,0.502373218536377,0.41069267988204955,41.07%
5072,5545,27604,0,0,1,0,0.0,0.0,0.1,10.00%
5073,5545,27594,0,1,1,0,0.0,0.40174442529678345,0.2803488850593567,28.03%
5074,5545,26967,0,0,1,0,0.0,0.0,0.1,10.00%
5075,5545,25960,0,0,1,0,0.4007229208946228,0.0,0.18014458417892457,18.01%
5076,5545,24376,0,0,1,0,0.4783310890197754,0.0,0.19566621780395507,19.57%
5077,5545,24323,0,0,1,0,0.34368351101875305,0.0,0.16873670220375062,16.87%
5078,5545,24245,0,0,1,0,0.16129568219184875,0.0,0.13225913643836976,13.23%
5079,5545,24224,0,0,1,0,0.2027759850025177,0.0,0.14055519700050353,14.06%
5080,5545,23423,0,0,1,0,0.37722018361091614,0.0,0.17544403672218323,17.54%
5081,5545,23339,0,0,1,0,0.5335801839828491,0.0,0.20671603679656983,20.67%
5082,5545,20831,0,0,1,0,0.3461279571056366,0.0,0.1692255914211273,16.92%
5083,5545,19127,0,1,1,1,0.3747839033603668,0.0,0.47495678067207336,47.50%
5084,5545,16208,0,0,1,0,0.3968626856803894,0.0,0.17937253713607787,17.94%
5085,5545,16152,0,0,1,0,0.3417733907699585,0.0,0.1683546781539917,16.84%
5086,5546,19448,0,0,0,0,0.29510974884033203,0.0,0.059021949768066406,5.90%
5087,5546,15892,0,0,0,0,0.37322404980659485,0.0,0.07464480996131898,7.46%
5088,5547,27348,0,1,1,0,0.49179837107658386,0.7349779605865479,0.44535526633262634,44.54%
5089,5547,27311,1,1,0,0,0.4303765892982483,0.0,0.38607531785964966,38.61%
5090,5547,27308,1,1,1,0,0.34197986125946045,0.7508465647697449,0.6185652852058411,61.86%
5091,5547,27260,0,1,1,0,0.3173702657222748,0.0,0.26347405314445493,26.35%
5092,5547,27217,0,0,0,0,0.6705371737480164,0.0,0.13410743474960327,13.41%
5093,5547,27214,0,0,0,0,0.31823623180389404,0.0,0.06364724636077881,6.36%
5094,5547,27192,1,1,1,0,0.3151041865348816,0.0,0.4630208373069763,46.30%
5095,5547,20093,0,0,0,0,0.42788219451904297,0.0,0.08557643890380859,8.56%
5096,5547,9308,1,1,1,0,0.0,0.7799351215362549,0.555987024307251,55.60%
5097,5548,26699,0,0,0,0,0.0,0.0,0.0,0.00%
5098,5550,27047,0,1,1,0,0.4459039568901062,0.46761977672576904,0.38270474672317506,38.27%
5099,5552,29115,0,0,1,0,0.45419538021087646,0.35025107860565186,0.26088929176330566,26.09%
5100,5552,27875,0,0,1,0,0.0,0.44206786155700684,0.18841357231140138,18.84%
5101,5552,27078,0,1,1,0,0.4860478639602661,0.0,0.29720957279205323,29.72%
5102,5553,27078,0,1,1,0,0.4860478639602661,0.0,0.29720957279205323,29.72%
5103,5553,1229,0,0,0,0,0.4497479796409607,0.0,0.08994959592819214,8.99%
5104,5554,27202,0,1,1,0,0.39626380801200867,0.0,0.27925276160240176,27.93%
5105,5555,27044,0,0,0,0,0.519208550453186,0.0,0.10384171009063721,10.38%
5106,5555,25806,1,1,0,1,0.5143113732337952,0.0,0.602862274646759,60.29%
5107,5555,2947,0,1,0,0,0.0,0.6208468675613403,0.22416937351226807,22.42%
5108,5556,27218,0,0,1,0,0.1437814086675644,0.0,0.1287562817335129,12.88%
5109,5557,27638,0,0,0,0,0.0,0.0,0.0,0.00%
5110,5557,27629,0,0,0,0,0.0,0.0,0.0,0.00%
5111,5557,27622,0,0,0,0,0.0,0.0,0.0,0.00%
5112,5557,27620,0,0,0,0,0.0,0.0,0.0,0.00%
5113,5557,27615,0,0,0,0,0.0,0.0,0.0,0.00%
5114,5557,27614,0,0,0,0,0.0,0.0,0.0,0.00%
5115,5557,27600,0,0,0,0,0.0,0.0,0.0,0.00%
5116,5557,27596,0,0,0,0,0.5702621340751648,0.0,0.11405242681503296,11.41%
5117,5557,27588,0,0,0,0,0.0,0.0,0.0,0.00%
5118,5557,27575,0,0,0,0,0.0,0.0,0.0,0.00%
5119,5557,27428,0,1,0,0,0.279951810836792,0.3228221535682678,0.22055479288101196,22.06%
5120,5557,27197,0,0,0,0,0.29191353917121887,0.0,0.05838270783424378,5.84%
5121,5557,27124,0,1,1,1,0.12984907627105713,0.0,0.4259698152542114,42.60%
5122,5557,26421,0,0,0,0,0.0,0.0,0.0,0.00%
5123,5557,24488,0,1,0,0,0.453807532787323,0.0,0.1907615065574646,19.08%
5124,5557,24375,0,0,0,0,0.5368170738220215,0.0,0.1073634147644043,10.74%
5125,5557,24335,0,0,0,0,0.3931282162666321,0.0,0.07862564325332641,7.86%
5126,5557,23946,0,0,0,0,0.5403913855552673,0.0,0.10807827711105347,10.81%
5127,5557,23933,0,0,0,0,0.49796196818351746,0.0,0.0995923936367035,9.96%
5128,5557,23923,0,0,0,0,0.34650349617004395,0.0,0.06930069923400879,6.93%
5129,5557,21168,0,0,0,0,0.2894343137741089,0.0,0.05788686275482178,5.79%
5130,5557,21059,0,0,0,0,0.3526977598667145,0.0,0.0705395519733429,7.05%
5131,5557,20320,0,1,0,0,0.49791717529296875,0.0,0.19958343505859374,19.96%
5132,5557,17472,0,1,0,0,0.36559635400772095,0.4455273747444153,0.26222474575042726,26.22%
5133,5557,7942,0,0,0,0,0.3197152018547058,0.0,0.06394304037094116,6.39%
5134,5558,27147,0,1,0,0,0.29394617676734924,0.0,0.15878923535346984,15.88%
5135,5559,20012,0,0,0,0,0.33064794540405273,0.0,0.06612958908081054,6.61%
5136,5559,19781,0,0,0,0,0.33054083585739136,0.0,0.06610816717147827,6.61%
5137,5559,9038,0,0,0,0,0.0,0.0,0.0,0.00%
5138,5559,4401,0,1,1,0,0.0,0.0,0.2,20.00%
5139,5560,27896,0,0,0,0,0.0,0.0,0.0,0.00%
5140,5560,27895,0,0,0,0,0.0,0.0,0.0,0.00%
5141,5562,27484,0,0,0,0,0.3374137282371521,0.0,0.06748274564743043,6.75%
5142,5562,27229,0,0,0,0,0.3590599298477173,0.0,0.07181198596954345,7.18%
5143,5562,27228,0,0,0,0,0.379783034324646,0.0,0.0759566068649292,7.60%
5144,5562,27226,0,0,0,0,0.3052608370780945,0.0,0.0610521674156189,6.11%
5145,5562,21257,0,0,0,0,0.4199943244457245,0.0,0.0839988648891449,8.40%
5146,5565,27749,0,0,0,0,0.0,0.1749635636806488,0.034992712736129764,3.50%
5147,5565,27723,0,0,0,0,0.0,0.0,0.0,0.00%
5148,5565,27192,0,1,0,1,0.2976461350917816,0.0,0.3595292270183563,35.95%
5149,5566,26139,0,0,0,0,0.0,0.0,0.0,0.00%
5150,5566,16747,0,0,0,0,0.0,0.0,0.0,0.00%
5151,5567,26552,0,1,1,0,0.0,0.0,0.2,20.00%
5152,5567,25997,0,0,0,0,0.2764465808868408,0.0,0.05528931617736817,5.53%
5153,5567,25806,0,1,1,0,0.3211565613746643,0.0,0.26423131227493285,26.42%
5154,5567,18283,0,0,1,0,0.0,0.0,0.1,10.00%
5155,5567,3170,0,0,0,0,0.33179032802581787,0.0,0.06635806560516358,6.64%
5156,5568,27660,0,1,1,1,0.0,0.36178648471832275,0.4723572969436646,47.24%
5157,5568,27118,0,1,1,0,0.2745175361633301,0.0,0.254903507232666,25.49%
5158,5568,27109,1,1,1,1,0.2953234612941742,0.3083697557449341,0.7207386434078217,72.07%
5159,5568,26552,0,1,1,1,0.0,0.0,0.4,40.00%
5160,5568,26264,0,0,1,0,0.0,0.0,0.1,10.00%
5161,5568,14937,0,0,1,0,0.5065980553627014,0.0,0.2013196110725403,20.13%
5162,5568,6067,0,0,1,0,0.0,0.0,0.1,10.00%
5163,5568,5073,1,0,1,0,0.0,0.0,0.3,30.00%
5164,5568,878,1,0,1,0,0.285698264837265,0.0,0.357139652967453,35.71%
5165,5568,412,0,0,1,0,0.2778278887271881,0.4923554062843323,0.2540366590023041,25.40%
5166,5569,9482,1,1,1,0,0.0,0.7473240494728088,0.5494648098945618,54.95%
5167,5570,27660,0,1,1,0,0.0,0.2921282649040222,0.25842565298080444,25.84%
5168,5570,27249,0,1,1,0,0.2960131764411926,0.3281339406967163,0.3248294234275818,32.48%
5169,5570,12687,0,0,0,0,0.265575110912323,0.0,0.0531150221824646,5.31%
5170,5571,27660,0,1,1,0,0.0,0.2868998348712921,0.2573799669742584,25.74%
5171,5572,27660,0,1,0,0,0.0,0.2971644401550293,0.15943288803100586,15.94%
5172,5572,22058,0,0,0,0,0.4051223695278168,0.0,0.08102447390556336,8.10%
5173,5572,19846,0,1,0,0,0.39428800344467163,0.0,0.17885760068893433,17.89%
5174,5572,16747,0,0,0,0,0.0,0.0,0.0,0.00%
5175,5573,27660,0,1,0,0,0.0,0.29471221566200256,0.15894244313240052,15.89%
5176,5574,27574,0,0,0,0,0.0,0.0,0.0,0.00%
5177,5574,27511,0,0,0,0,0.4758167564868927,0.0,0.09516335129737855,9.52%
5178,5574,22051,1,1,1,0,0.4603992700576782,0.4072965979576111,0.5735391736030578,57.35%
5179,5575,27393,0,0,0,0,0.32484105229377747,0.0,0.06496821045875549,6.50%
5180,5575,27385,0,0,0,0,0.27145159244537354,0.0,0.05429031848907471,5.43%
5181,5575,27297,0,0,0,0,0.3941032290458679,0.0,0.07882064580917358,7.88%
5182,5575,27296,0,1,1,0,0.3699255585670471,0.0,0.27398511171340945,27.40%
5183,5575,27295,0,0,0,0,0.1566784381866455,0.0,0.0313356876373291,3.13%
5184,5576,27503,0,1,1,0,0.35815513134002686,0.0,0.2716310262680054,27.16%
5185,5576,27492,0,0,1,0,0.6354255676269531,0.6290581822395325,0.3528967499732971,35.29%
5186,5576,27191,0,1,1,0,0.14922252297401428,0.5130287408828735,0.3324502527713776,33.25%
5187,5576,27125,0,1,1,0,0.2931075692176819,0.0,0.2586215138435364,25.86%
5188,5576,27090,0,1,1,0,0.37984585762023926,0.0,0.2759691715240479,27.60%
5189,5576,27080,0,1,1,0,0.4735979437828064,0.0,0.2947195887565613,29.47%
5190,5576,24777,0,0,0,0,0.32612597942352295,0.0,0.06522519588470459,6.52%
5191,5577,27660,0,1,1,0,0.0,0.06633569300174713,0.21326713860034943,21.33%
5192,5577,27109,1,1,1,0,0.17209036648273468,0.24383613467216492,0.48318530023097994,48.32%
5193,5577,26552,0,1,1,0,0.0,0.0,0.2,20.00%
5194,5577,26264,0,0,1,0,0.0,0.0,0.1,10.00%
5195,5577,25011,0,0,1,0,0.3317432105541229,0.0,0.1663486421108246,16.63%
5196,5577,14937,0,0,1,0,0.3795008063316345,0.0,0.1759001612663269,17.59%
5197,5577,14046,0,0,1,0,0.40777844190597534,0.0,0.18155568838119507,18.16%
5198,5577,8827,0,0,1,0,0.0,0.0,0.1,10.00%
5199,5578,27181,0,1,1,0,0.4287217855453491,0.0,0.2857443571090698,28.57%
5200,5578,27177,0,1,1,0,0.5312098264694214,0.0,0.30624196529388426,30.62%
5201,5578,27116,0,1,1,0,0.3958587944507599,0.0,0.279171758890152,27.92%
5202,5578,27053,0,1,1,0,0.5321298241615295,0.3197113275527954,0.370368230342865,37.04%
5203,5578,21354,0,0,1,0,0.4772223234176636,0.0,0.19544446468353271,19.54%
5204,5579,27551,0,1,0,0,0.0,0.16967226564884186,0.13393445312976837,13.39%
5205,5579,27126,0,0,0,0,0.25147444009780884,0.0,0.050294888019561765,5.03%
5206,5579,27110,0,0,0,0,0.21390584111213684,0.0,0.04278116822242737,4.28%
5207,5579,26577,1,0,0,0,0.0,0.0,0.2,20.00%
5208,5579,26417,0,0,0,0,0.0,0.0,0.0,0.00%
5209,5579,25673,0,0,0,0,0.1774524450302124,0.0,0.03549048900604248,3.55%
5210,5579,25048,0,1,1,0,0.246855229139328,0.0,0.2493710458278656,24.94%
5211,5579,24595,0,0,1,0,0.32839369773864746,0.0,0.1656787395477295,16.57%
5212,5579,21588,0,1,1,0,0.10005907714366913,0.10963137447834015,0.24193809032440186,24.19%
5213,5579,21303,0,0,0,0,0.143375426530838,0.0,0.0286750853061676,2.87%
5214,5579,19220,0,0,0,0,0.3111461102962494,0.0,0.06222922205924988,6.22%
5215,5579,1229,0,0,0,0,0.18742671608924866,0.0,0.03748534321784973,3.75%
5216,5580,27904,0,1,1,0,0.0,0.5506057143211365,0.3101211428642273,31.01%
5217,5580,27232,0,0,0,0,0.406064510345459,0.0,0.08121290206909179,8.12%
5218,5580,27230,0,0,0,0,0.39042845368385315,0.0,0.07808569073677063,7.81%
5219,5580,27174,0,0,0,0,0.4325532913208008,0.0,0.08651065826416016,8.65%
5220,5580,26989,0,0,0,0,0.0,0.0,0.0,0.00%
5221,5581,28496,0,0,1,0,0.38287055492401123,0.0,0.17657411098480225,17.66%
5222,5581,28495,0,0,1,0,0.2449435293674469,0.0,0.1489887058734894,14.90%
5223,5581,28485,0,0,1,0,0.33907344937324524,0.0,0.16781468987464904,16.78%
5224,5581,28358,0,0,1,0,0.13327206671237946,0.0,0.1266544133424759,12.67%
5225,5581,28355,0,0,1,0,0.5262113809585571,0.0,0.20524227619171143,20.52%
5226,5581,28354,0,0,1,0,0.3682147264480591,0.0,0.17364294528961183,17.36%
5227,5581,28353,0,0,1,0,0.25766927003860474,0.0,0.15153385400772096,15.15%
5228,5581,28350,0,0,1,0,0.5186424255371094,0.0,0.20372848510742186,20.37%
5229,5581,28347,0,0,1,0,0.23337006568908691,0.0,0.1466740131378174,14.67%
5230,5581,28345,0,0,1,0,0.3413386046886444,0.0,0.16826772093772888,16.83%
5231,5581,28344,0,0,1,0,0.4846319556236267,0.0,0.19692639112472535,19.69%
5232,5581,28343,0,0,1,0,0.5208939909934998,0.0,0.20417879819869994,20.42%
5233,5581,28338,0,0,1,0,0.363525390625,0.0,0.172705078125,17.27%
5234,5581,28315,0,0,1,0,0.3079374134540558,0.0,0.16158748269081116,16.16%
5235,5581,28308,0,0,1,0,0.40941140055656433,0.0,0.18188228011131286,18.19%
5236,5581,28155,0,0,1,0,0.3639083504676819,0.0,0.17278167009353637,17.28%
5237,5581,28123,0,0,1,0,0.4682043194770813,0.0,0.19364086389541627,19.36%
5238,5581,28122,0,0,1,0,0.4079777002334595,0.0,0.1815955400466919,18.16%
5239,5581,28090,0,1,1,0,0.41307681798934937,0.0,0.2826153635978699,28.26%
5240,5581,28076,0,0,1,0,0.40151360630989075,0.0,0.18030272126197816,18.03%
5241,5581,28033,0,0,1,0,0.245467409491539,0.0,0.1490934818983078,14.91%
5242,5581,28032,0,0,1,0,0.3862570524215698,0.0,0.17725141048431398,17.73%
5243,5581,27784,0,0,1,0,0.0,0.0,0.1,10.00%
5244,5581,27569,0,0,1,0,0.4082764983177185,0.0,0.1816552996635437,18.17%
5245,5581,27551,0,1,1,0,0.0,0.5148324966430664,0.3029664993286133,30.30%
5246,5582,27192,1,1,1,0,0.38613951206207275,0.0,0.47722790241241453,47.72%
5247,5587,28709,0,0,0,0,0.1566120833158493,0.0,0.03132241666316986,3.13%
5248,5587,28699,0,0,0,0,0.21694046258926392,0.0,0.043388092517852785,4.34%
5249,5587,28346,0,0,0,0,0.5070160627365112,0.0,0.10140321254730225,10.14%
5250,5587,23836,0,1,0,0,0.22533638775348663,0.4644242823123932,0.23795213401317597,23.80%
5251,5587,21905,0,1,1,0,0.1979488730430603,0.0,0.23958977460861205,23.96%
5252,5587,17852,0,1,1,0,0.0,0.0,0.2,20.00%
5253,5587,7596,0,0,0,0,0.0,0.0,0.0,0.00%
5254,5587,2708,0,0,0,0,0.17177900671958923,0.0,0.034355801343917844,3.44%
5255,5588,29746,0,0,1,0,0.22533851861953735,0.0,0.14506770372390748,14.51%
5256,5588,29269,0,0,1,0,0.011295352131128311,0.0,0.10225907042622566,10.23%
5257,5588,23836,0,1,1,0,0.22533638775348663,0.4644242823123932,0.337952134013176,33.80%
5258,5589,27109,1,1,1,1,0.27418404817581177,0.23535007238388062,0.7019068241119385,70.19%
5259,5589,26552,0,1,1,1,0.0,0.0,0.4,40.00%
5260,5589,25011,0,0,1,0,0.24267558753490448,0.0,0.1485351175069809,14.85%
5261,5589,14005,0,0,1,0,0.08732342720031738,0.0,0.11746468544006347,11.75%
5262,5589,6067,0,0,1,0,0.0,0.0,0.1,10.00%
5263,5589,2269,1,0,1,0,0.2442539483308792,0.0,0.34885078966617583,34.89%
5264,5589,878,1,0,1,0,0.28945213556289673,0.0,0.35789042711257935,35.79%
5265,5591,18534,0,1,1,0,0.4413386285305023,0.5118958353996277,0.390646892786026,39.06%
5266,5592,27186,0,0,0,0,0.3575857877731323,0.0,0.07151715755462647,7.15%
5267,5592,27184,1,1,0,0,0.47791874408721924,0.0,0.39558374881744385,39.56%
5268,5593,27265,0,1,1,1,0.14855027198791504,0.539677619934082,0.5376455783843994,53.76%
5269,5593,27263,0,0,1,0,0.7534042596817017,0.0,0.2506808519363403,25.07%
5270,5593,27261,0,1,1,0,0.09165681898593903,0.500747799873352,0.3184809237718582,31.85%
5271,5593,27160,0,1,1,1,0.1858886033296585,0.517371416091919,0.5406520038843154,54.07%
5272,5593,27140,0,1,1,0,0.10889396071434021,0.0,0.22177879214286805,22.18%
5273,5593,26458,0,0,1,0,0.0,0.0,0.1,10.00%
5274,5593,26418,0,0,1,1,0.0,0.0,0.3,30.00%
5275,5593,26382,0,0,1,0,0.0,0.0,0.1,10.00%
5276,5593,25550,0,0,1,0,0.25284475088119507,0.0,0.150568950176239,15.06%
5277,5593,25352,0,0,1,0,0.21478015184402466,0.0,0.14295603036880494,14.30%
5278,5593,25351,0,0,1,0,0.23509711027145386,0.0,0.14701942205429078,14.70%
5279,5593,25350,0,0,1,0,0.3941327631473541,0.0,0.17882655262947084,17.88%
5280,5593,25349,0,1,1,0,0.7657041549682617,0.529860258102417,0.45911288261413574,45.91%
5281,5593,23400,0,0,1,0,0.533568799495697,0.0,0.2067137598991394,20.67%
5282,5593,6367,0,0,1,0,0.43760576844215393,0.0,0.18752115368843078,18.75%
5283,5594,27248,0,0,1,0,0.5251134634017944,0.0,0.2050226926803589,20.50%
5284,5594,27238,0,1,1,0,0.28005027770996094,0.0,0.2560100555419922,25.60%
5285,5594,27237,0,1,1,0,0.5109329223632812,0.0,0.30218658447265623,30.22%
5286,5595,17926,0,0,1,0,0.0,0.0,0.1,10.00%
5287,5595,16786,0,0,1,0,0.0,0.0,0.1,10.00%
5288,5596,27337,0,0,0,0,0.35761839151382446,0.0,0.07152367830276489,7.15%
5289,5596,27333,0,1,0,1,0.6058626770973206,0.33848875761032104,0.48887028694152834,48.89%
5290,5596,27268,0,0,0,0,0.41018420457839966,0.0,0.08203684091567993,8.20%
5291,5596,27244,0,0,0,0,0.6299116611480713,0.0,0.12598233222961425,12.60%
5292,5596,27075,0,1,0,0,0.5164746046066284,0.5136780142784119,0.30603052377700807,30.60%
5293,5596,26891,1,1,0,1,0.0,0.6999069452285767,0.6399813890457153,64.00%
5294,5596,16395,0,0,0,0,0.0,0.0,0.0,0.00%
5295,5597,27660,0,1,1,1,0.0,0.2315853387117386,0.4463170677423477,44.63%
5296,5598,22058,0,0,0,0,0.36495333909988403,0.0,0.0729906678199768,7.30%
5297,5598,22026,0,0,0,0,0.22955402731895447,0.0,0.045910805463790894,4.59%
5298,5598,13296,0,1,1,0,0.0,0.0,0.2,20.00%
5299,5599,27415,0,0,1,0,0.4003414213657379,0.0,0.18006828427314758,18.01%
5300,5599,27405,0,0,1,0,0.37003499269485474,0.0,0.17400699853897095,17.40%
5301,5599,27396,0,0,1,0,0.32805973291397095,0.0,0.16561194658279418,16.56%
5302,5599,27369,0,0,1,0,0.37167608737945557,0.0,0.17433521747589112,17.43%
5303,5599,27347,0,0,1,0,0.1631028950214386,0.0,0.13262057900428773,13.26%
5304,5599,27315,0,0,1,0,0.28434842824935913,0.0,0.15686968564987183,15.69%
5305,5600,27188,0,0,0,0,0.39551296830177307,0.0,0.07910259366035462,7.91%
5306,5601,27333,0,1,1,0,0.1340487003326416,0.5559951066970825,0.3380087614059448,33.80%
5307,5601,27328,0,0,1,0,0.0472879596054554,0.0,0.10945759192109109,10.95%
5308,5601,27270,0,0,1,0,0.09164348244667053,0.0,0.11832869648933411,11.83%
5309,5601,27268,0,0,1,0,0.07110364735126495,0.0,0.114220729470253,11.42%
5310,5601,27253,0,0,1,0,0.06273683160543442,0.0,0.11254736632108689,11.25%
5311,5601,27244,0,0,1,0,0.2206706553697586,0.0,0.14413413107395173,14.41%
5312,5601,25840,0,0,1,0,0.19064736366271973,0.0,0.13812947273254395,13.81%
5313,5601,23619,0,0,1,0,0.12104784697294235,0.0,0.12420956939458846,12.42%
5314,5601,21376,0,0,1,0,0.19485458731651306,0.0,0.13897091746330262,13.90%
5315,5601,17325,0,0,1,0,0.1653086543083191,0.0,0.1330617308616638,13.31%
5316,5601,16395,0,0,1,0,0.0,0.0,0.1,10.00%
5317,5601,15178,0,0,1,0,0.02856925129890442,0.0,0.10571385025978089,10.57%
5318,5601,14863,0,1,1,0,0.08702696114778519,0.3840852975845337,0.2942224517464638,29.42%
5319,5601,12386,0,0,1,0,0.08977501839399338,0.0,0.11795500367879867,11.80%
5320,5601,10330,0,0,1,0,0.0,0.0,0.1,10.00%
5321,5601,92,0,1,1,0,0.0,0.5268822908401489,0.3053764581680298,30.54%
5322,5602,27480,0,1,1,0,0.27400878071784973,0.0,0.2548017561435699,25.48%
5323,5602,27361,0,1,1,1,0.38978850841522217,0.0,0.4779577016830444,47.80%
5324,5602,27322,0,1,1,0,0.49111294746398926,0.5971987247467041,0.4176623344421387,41.77%
5325,5602,27267,0,1,1,0,0.5409613251686096,0.0,0.30819226503372193,30.82%
5326,5602,27264,0,1,1,0,0.35593199729919434,0.4632031321525574,0.3638270258903503,36.38%
5327,5602,27234,0,1,1,0,0.38806405663490295,0.4539550244808197,0.36840381622314455,36.84%
5328,5602,27231,0,1,1,0,0.5566062927246094,0.0,0.3113212585449219,31.13%
5329,5602,27150,0,1,1,0,0.31707578897476196,0.0,0.2634151577949524,26.34%
5330,5602,27128,0,1,1,0,0.3059513568878174,0.0,0.26119027137756345,26.12%
5331,5602,27094,0,1,1,0,0.5607955455780029,0.0,0.3121591091156006,31.22%
5332,5602,27076,0,1,1,0,0.5514368414878845,0.0,0.3102873682975769,31.03%
5333,5602,26910,0,1,1,1,0.0,0.0,0.4,40.00%
5334,5602,26790,0,1,1,0,0.0,0.5797548294067383,0.31595096588134763,31.60%
5335,5602,26705,0,1,1,0,0.0,0.534244179725647,0.3068488359451294,30.68%
5336,5602,26694,0,1,1,0,0.0,0.4684602618217468,0.29369205236434937,29.37%
5337,5602,26187,0,1,1,0,0.0,0.0,0.2,20.00%
5338,5602,16090,0,1,1,0,0.4527280926704407,0.0,0.2905456185340881,29.05%
5339,5603,15892,0,0,0,0,0.37322404980659485,0.0,0.07464480996131898,7.46%
5340,5604,25806,1,1,1,1,0.453779935836792,0.0,0.6907559871673584,69.08%
5341,5604,25536,0,0,1,0,0.3161914348602295,0.0,0.1632382869720459,16.32%
5342,5604,19780,0,0,1,0,0.4019283056259155,0.0,0.18038566112518312,18.04%
5343,5604,10961,0,0,1,0,0.0,0.0,0.1,10.00%
5344,5604,833,0,0,1,0,0.3903021514415741,0.0,0.1780604302883148,17.81%
5345,5606,28309,0,1,0,0,0.4063416123390198,0.0,0.18126832246780394,18.13%
5346,5606,27795,0,0,0,0,0.0,0.5455756187438965,0.1091151237487793,10.91%
5347,5606,27559,0,1,0,0,0.0,0.49443256855010986,0.19888651371002197,19.89%
5348,5607,28309,0,1,0,0,0.4167458415031433,0.0,0.18334916830062867,18.33%
5349,5607,27730,0,0,1,0,0.0,0.0,0.1,10.00%
5350,5607,18937,1,1,0,0,0.47220903635025024,0.4136924743652344,0.4771803021430969,47.72%
5351,5608,28309,0,1,0,0,0.4300283193588257,0.0,0.18600566387176515,18.60%
5352,5608,27727,0,0,0,0,0.0,0.0,0.0,0.00%
5353,5608,23388,0,0,0,0,0.4798380434513092,0.0,0.09596760869026184,9.60%
5354,5609,28309,0,1,0,0,0.32974421977996826,0.0,0.16594884395599366,16.59%
5355,5609,27900,0,0,0,0,0.0,0.0,0.0,0.00%
5356,5610,27357,0,1,1,0,0.4836421310901642,0.4035636782646179,0.37744116187095644,37.74%
5357,5610,27257,0,1,1,1,0.5656936168670654,0.5308791399002075,0.6193145513534546,61.93%
5358,5610,17784,0,1,1,1,0.4117574989795685,0.4797772467136383,0.5783069491386413,57.83%
5359,5611,27767,1,1,1,0,0.0,0.0,0.4,40.00%
5360,5611,27748,0,1,1,0,0.0,0.0,0.2,20.00%
5361,5611,27546,0,1,1,0,0.4457026720046997,0.3637799620628357,0.3618965268135071,36.19%
5362,5611,27521,0,1,1,0,0.3296034634113312,0.0,0.26592069268226626,26.59%
5363,5611,27480,1,1,1,1,0.2205590456724167,0.0,0.6441118091344833,64.41%
5364,5611,27322,1,1,1,0,0.4228193461894989,0.5130013227462769,0.5871641337871552,58.72%
5365,5611,27264,1,1,1,0,0.597502589225769,0.08600711077451706,0.5367019400000572,53.67%
5366,5611,27132,0,1,1,0,0.2805725038051605,0.4873368740081787,0.35358187556266785,35.36%
5367,5611,27076,0,1,1,0,0.3575323820114136,0.0,0.2715064764022827,27.15%
5368,5611,26694,1,1,1,0,0.0,0.20707210898399353,0.4414144217967987,44.14%
5369,5611,26187,0,1,1,0,0.0,0.0,0.2,20.00%
5370,5611,19397,1,1,1,0,0.6414955854415894,0.5505049228668213,0.6384001016616822,63.84%
5371,5611,17771,0,1,1,0,0.18129876255989075,0.0,0.23625975251197814,23.63%
5372,5611,4306,1,1,1,0,0.0,0.2254994809627533,0.44509989619255064,44.51%
5373,5613,13894,0,0,1,1,0.46507713198661804,0.5389266014099121,0.5008007466793061,50.08%
5374,5614,28033,0,0,1,0,0.013180846348404884,0.0,0.10263616926968097,10.26%
5375,5614,27651,0,0,1,0,0.0,0.0,0.1,10.00%
5376,5614,1290,1,1,1,0,0.4793529212474823,0.0,0.4958705842494965,49.59%
5377,5615,28543,0,0,1,0,0.2299298346042633,0.0,0.14598596692085267,14.60%
5378,5615,27079,0,1,1,0,0.25773823261260986,0.0,0.251547646522522,25.15%
5379,5615,25836,0,0,1,0,0.28491950035095215,0.0,0.15698390007019042,15.70%
5380,5615,14990,0,0,1,0,0.4840787351131439,0.0,0.19681574702262877,19.68%
5381,5616,28707,1,1,1,0,0.15722189843654633,0.0,0.43144437968730925,43.14%
5382,5616,28543,0,0,1,0,0.2299298346042633,0.0,0.14598596692085267,14.60%
5383,5616,28523,0,0,1,0,0.29238396883010864,0.0,0.15847679376602172,15.85%
5384,5616,28369,0,0,1,0,0.07898229360580444,0.0,0.11579645872116089,11.58%
5385,5616,27231,0,1,1,0,0.4474305510520935,0.0,0.2894861102104187,28.95%
5386,5616,27169,0,0,1,0,0.3337245583534241,0.0,0.1667449116706848,16.67%
5387,5616,26644,0,0,1,0,0.0,0.0,0.1,10.00%
5388,5616,26074,0,0,1,0,0.0,0.0,0.1,10.00%
5389,5616,25836,0,0,1,0,0.28491950035095215,0.0,0.15698390007019042,15.70%
5390,5616,20951,0,0,1,0,0.27192753553390503,0.0,0.154385507106781,15.44%
5391,5616,19859,1,1,1,0,0.344438374042511,0.0,0.4688876748085022,46.89%
5392,5616,18294,0,1,1,0,0.0,0.0,0.2,20.00%
5393,5616,1290,1,1,1,0,0.6224339008331299,0.0,0.524486780166626,52.45%
5394,5617,27427,0,0,1,0,0.48578107357025146,0.0,0.1971562147140503,19.72%
5395,5617,27397,0,1,1,0,0.5133289694786072,0.28564512729644775,0.359794819355011,35.98%
